,Date,MT daily cases,NC daily cases,MT daily death,NC daily death,MT cumalative cases,NC cumalative cases,MT cumalative death,NC cumalative death
68,3/30/2020,16.0,139.0,2.0,2.0,155.0,1124.0,3.0,29.0625
69,3/31/2020,21.0,189.0,1.0,2.0,176.0,1313.0,4.0,31.0625
70,4/1/2020,19.0,89.0,0.0,2.0,195.0,1402.0,4.0,33.0625
71,4/2/2020,24.0,275.0,1.0,6.0,219.0,1677.0,5.0,39.0625
72,4/3/2020,21.0,238.0,0.0,3.0,240.0,1915.0,5.0,42.0625
73,4/4/2020,19.0,309.0,0.0,5.0,259.0,2224.0,5.0,47.0625
74,4/5/2020,15.0,183.0,0.0,7.0,274.0,2407.0,5.0,54.0625
75,4/6/2020,22.0,285.0,0.0,2.0,296.0,2692.0,5.0,56.0625
76,4/7/2020,12.0,350.0,1.0,12.0,308.0,3042.0,6.0,68.0625
77,4/8/2020,13.0,207.0,0.0,7.0,321.0,3249.0,6.0,75.0625
78,4/9/2020,12.5,226.0,0.0,11.0,333.5,3475.0,6.0,86.0625
79,4/10/2020,12.75,256.0,0.0,10.0,346.25,3731.0,6.0,96.0625
80,4/11/2020,12.875,394.0,0.0,6.0,359.125,4125.0,6.0,102.0625
81,4/12/2020,12.9375,214.0,0.0,1.0,372.0625,4339.0,6.0,103.0625
82,4/13/2020,12.96875,261.0,0.0,4.96875,385.03125,4600.0,6.0,108.03125
83,4/14/2020,12.984375,210.0,0.0,4.984375,398.015625,4810.0,6.0,113.015625
84,4/15/2020,12.9921875,111.0,0.0,8.0,411.0078125,4921.0,6.0,121.015625
85,4/16/2020,12.998046875,275.0,0.0,15.0,424.005859375,5196.0,6.0,136.015625
86,4/17/2020,9.0,479.0,1.0,4.984375,433.005859375,5675.0,7.0,141.0
87,4/18/2020,4.0,266.0,2.0,12.0,437.005859375,5941.0,9.0,153.0
88,4/19/2020,7.0,324.0,0.0,7.0,444.005859375,6265.0,9.0,160.0
89,4/20/2020,12.99609375,237.0,0.0,8.0,457.001953125,6502.0,9.0,168.0
90,4/21/2020,4.0,163.0,0.0,33.0,461.001953125,6665.0,9.0,201.0
91,4/22/2020,2.0,231.0,0.0,29.0,463.001953125,6896.0,9.0,230.0
92,4/23/2020,3.0,306.0,0.0,12.0,466.001953125,7202.0,9.0,242.0
93,4/24/2020,2.0,402.0,0.0,16.0,468.001953125,7604.0,9.0,258.0
94,4/25/2020,1.0,450.0,0.0,20.0,469.001953125,8054.0,9.0,278.0
95,4/26/2020,3.0,248.0,0.0,10.0,472.001953125,8302.0,9.0,288.0
96,4/27/2020,1.0,198.0,0.0,7.0,473.001953125,8500.0,9.0,295.0
97,4/28/2020,2.0,499.0,0.0,35.0,475.001953125,8999.0,9.0,330.0
98,4/29/2020,1.0,338.0,0.0,13.0,476.001953125,9337.0,9.0,343.0
99,4/30/2020,1.0,500.0,0.0,24.0,477.001953125,9837.0,9.0,367.0
100,5/1/2020,1.0,461.0,0.0,21.0,478.001953125,10298.0,9.0,388.0
101,5/2/2020,2.0,584.0,0.0,21.0,480.001953125,10882.0,9.0,409.0
102,5/3/2020,1.0,160.0,0.0,2.0,481.001953125,11042.0,9.0,411.0
103,5/4/2020,2.0,179.0,0.0,7.0,483.001953125,11221.0,9.0,418.0
104,5/5/2020,1.0,410.0,0.0,22.0,484.001953125,11631.0,9.0,440.0
105,5/6/2020,1.0,503.0,0.0,25.0,485.001953125,12134.0,9.0,465.0
106,5/7/2020,1.0,634.0,0.0,30.0,486.001953125,12768.0,9.0,495.0
107,5/8/2020,2.0,476.0,0.0,20.0,488.001953125,13244.0,9.0,515.0
108,5/9/2020,1.0,492.0,0.0,17.0,489.001953125,13736.0,9.0,532.0
109,5/10/2020,1.0,399.0,0.0,3.0,490.001953125,14135.0,9.0,535.0
110,5/11/2020,1.0,279.0,0.0,3.0,491.001953125,14414.0,9.0,538.0
111,5/12/2020,2.0,308.0,0.0,26.0,493.001953125,14722.0,9.0,564.0
112,5/13/2020,1.0,472.0,0.0,20.0,494.001953125,15194.0,9.0,584.0
113,5/14/2020,1.0,689.0,0.0,16.0,495.001953125,15883.0,9.0,600.0
114,5/15/2020,4.0,625.0,0.0,26.0,499.001953125,16508.0,9.0,626.0
115,5/16/2020,2.0,847.0,0.0,11.0,501.001953125,17355.0,9.0,637.0
116,5/17/2020,1.0,535.0,0.0,7.0,502.001953125,17890.0,9.0,644.0
117,5/18/2020,2.0,507.0,0.0,2.0,504.001953125,18397.0,9.0,646.0
118,5/19/2020,1.0,680.0,0.0,30.0,505.001953125,19077.0,9.0,676.0
119,5/20/2020,1.0,425.0,0.0,11.0,506.001953125,19502.0,9.0,687.0
120,5/21/2020,4.5,731.0,0.0,14.0,510.501953125,20233.0,9.0,701.0
121,5/22/2020,4.75,758.0,0.0,11.0,515.251953125,20991.0,9.0,712.0
122,5/23/2020,4.0,1102.0,0.0,9.0,519.251953125,22093.0,9.0,721.0
123,5/24/2020,4.875,496.0,0.0,7.0,524.126953125,22589.0,9.0,728.0
124,5/25/2020,4.9375,719.0,0.0,10.0,529.064453125,23308.0,9.0,738.0
125,5/26/2020,4.96875,182.0,0.0,12.0,534.033203125,23490.0,9.0,750.0
126,5/27/2020,2.0,511.0,0.0,29.0,536.033203125,24001.0,9.0,779.0
127,5/28/2020,4.0,786.0,0.0,14.0,540.033203125,24787.0,9.0,793.0
128,5/29/2020,8.0,1078.0,0.0,14.0,548.033203125,25865.0,9.0,807.0
129,5/30/2020,12.0,1182.0,0.0,21.0,560.033203125,27047.0,9.0,828.0
130,5/31/2020,10.0,981.5,0.0,14.0,570.033203125,28028.5,9.0,842.0
131,6/1/2020,4.0,1582.0,0.0,21.0,574.033203125,29610.5,9.0,863.0
132,6/2/2020,4.0,624.0,0.0,23.0,578.033203125,30234.5,9.0,886.0
133,6/3/2020,2.0,895.0,0.0,18.0,580.033203125,31129.5,9.0,904.0
134,6/4/2020,14.0,1082.0,0.0,19.0,594.033203125,32211.5,9.0,923.0
135,6/5/2020,2.0,1395.0,0.0,7.0,596.033203125,33606.5,9.0,930.0
136,6/6/2020,1.0,1365.0,0.0,27.0,597.033203125,34971.5,9.0,957.0
137,6/7/2020,5.0,918.0,0.0,4.0,602.033203125,35889.5,9.0,961.0
138,6/8/2020,3.0,827.0,0.0,11.0,605.033203125,36716.5,9.0,972.0
139,6/9/2020,6.0,733.0,0.0,24.0,611.033203125,37449.5,9.0,996.0
140,6/10/2020,8.0,1078.0,0.0,17.0,619.033203125,38527.5,9.0,1013.0
141,6/11/2020,3.0,1305.0,0.0,17.0,622.033203125,39832.5,9.0,1030.0
142,6/12/2020,10.0,1772.0,0.0,28.0,632.033203125,41604.5,9.0,1058.0
143,6/13/2020,15.0,1570.0,0.0,13.0,647.033203125,43174.5,9.0,1071.0
144,6/14/2020,13.0,1293.0,0.0,5.0,660.033203125,44467.5,9.0,1076.0
145,6/15/2020,7.0,984.0,0.0,9.0,667.033203125,45451.5,9.0,1085.0
146,6/16/2020,6.0,782.0,0.0,35.0,673.033203125,46233.5,9.0,1120.0
147,6/17/2020,17.0,979.0,0.0,14.0,690.033203125,47212.5,9.0,1134.0
148,6/18/2020,4.984375,1332.0,0.0,8.0,695.017578125,48544.5,9.0,1142.0
149,6/19/2020,11.0,1621.0,0.0,22.0,706.017578125,50165.5,9.0,1164.0
150,6/20/2020,30.0,1582.0,0.0,15.0,736.017578125,51747.5,9.0,1179.0
151,6/21/2020,19.0,1403.0,0.0,8.0,755.017578125,53150.5,9.0,1187.0
152,6/22/2020,16.0,802.0,1.0,3.0,771.017578125,53952.5,10.0,1190.0
153,6/23/2020,4.0,849.0,0.0,28.0,775.017578125,54801.5,10.0,1218.0
154,6/24/2020,41.0,1469.0,0.0,20.0,816.017578125,56270.5,10.0,1238.0
155,6/25/2020,37.0,1215.0,0.0,19.0,853.017578125,57485.5,10.0,1257.0
156,6/26/2020,30.0,1689.0,1.0,2.0,883.017578125,59174.5,11.0,1259.0
157,6/27/2020,23.0,1722.0,0.0,26.0,906.017578125,60896.5,11.0,1285.0
158,6/28/2020,11.0,1605.0,0.0,4.0,917.017578125,62501.5,11.0,1289.0
159,6/29/2020,56.0,1343.0,0.0,3.0,973.017578125,63844.5,11.0,1292.0
160,6/30/2020,49.0,1185.0,0.0,18.0,1022.017578125,65029.5,11.0,1310.0
161,7/1/2020,26.0,1828.0,0.0,28.0,1048.017578125,66857.5,11.0,1338.0
162,7/2/2020,91.0,1641.0,0.0,18.0,1139.017578125,68498.5,11.0,1356.0
163,7/3/2020,45.0,2105.0,1.0,13.0,1184.017578125,70603.5,12.0,1369.0
164,7/4/2020,39.0,1410.0,0.0,7.0,1223.017578125,72013.5,12.0,1376.0
165,7/5/2020,45.0,1329.0,0.0,1.0,1268.017578125,73342.5,12.0,1377.0
166,7/6/2020,37.0,1545.0,0.0,2.0,1305.017578125,74887.5,12.0,1379.0
167,7/7/2020,80.0,1347.0,0.0,22.0,1385.017578125,76234.5,12.0,1401.0
168,7/8/2020,44.0,1435.0,0.0,20.0,1429.017578125,77669.5,12.0,1421.0
169,7/9/2020,96.0,2039.0,2.0,20.0,1525.017578125,79708.5,14.0,1441.0
170,7/10/2020,127.0,1982.0,0.0,18.0,1652.017578125,81690.5,14.0,1459.0
171,7/11/2020,85.0,2462.0,1.0,15.0,1737.017578125,84152.5,15.0,1474.0
172,7/12/2020,83.0,1908.0,0.0,10.0,1820.017578125,86060.5,15.0,1484.0
173,7/13/2020,85.0,1827.0,0.0,7.0,1905.017578125,87887.5,15.0,1491.0
174,7/14/2020,110.0,1956.0,2.0,41.0,2015.017578125,89843.5,17.0,1532.0
175,7/15/2020,17.0,1782.0,0.0,14.0,2032.017578125,91625.5,17.0,1546.0
176,7/16/2020,45.0,2160.0,1.0,15.0,2077.017578125,93785.5,18.0,1561.0
177,7/17/2020,137.0,2053.0,2.0,41.0,2214.017578125,95838.5,20.0,1602.0
178,7/18/2020,103.0,2479.0,0.0,23.0,2317.017578125,98317.5,20.0,1625.0
179,7/19/2020,61.0,1820.0,0.0,5.0,2378.017578125,100137.5,20.0,1630.0
180,7/20/2020,89.0,1268.0,2.0,8.0,2467.017578125,101405.5,22.0,1638.0
181,7/21/2020,91.0,1815.0,1.0,26.0,2558.017578125,103220.5,23.0,1664.0
182,7/22/2020,101.0,2133.0,2.0,30.0,2659.017578125,105353.5,25.0,1694.0
183,7/23/2020,97.0,1747.0,1.0,28.0,2756.017578125,107100.5,26.0,1722.0
184,7/24/2020,129.0,2245.0,3.0,20.0,2885.017578125,109345.5,29.0,1742.0
185,7/25/2020,221.0,2106.0,1.0,32.0,3106.017578125,111451.5,30.0,1774.0
186,7/26/2020,82.0,1621.0,1.0,7.0,3188.017578125,113072.5,31.0,1781.0
187,7/27/2020,39.0,1621.0,1.0,5.0,3227.017578125,114693.5,32.0,1786.0
188,7/28/2020,94.0,1752.0,4.0,30.0,3321.017578125,116445.5,36.0,1816.0
189,7/29/2020,201.0,1750.0,3.0,45.0,3522.017578125,118195.5,39.0,1861.0
190,7/30/2020,138.0,2356.0,1.0,38.0,3660.017578125,120551.5,40.0,1899.0
191,7/31/2020,209.0,1955.0,5.0,21.0,3869.017578125,122506.5,45.0,1920.0
192,8/1/2020,58.0,1730.0,1.0,40.0,3927.017578125,124236.5,46.0,1960.0
193,8/2/2020,112.0,1337.0,1.0,5.0,4039.017578125,125573.5,47.0,1965.0
194,8/3/2020,40.0,1318.0,3.0,13.0,4079.017578125,126891.5,50.0,1978.0
195,8/4/2020,81.0,1629.0,1.0,28.0,4160.017578125,128520.5,51.0,2006.0
196,8/5/2020,115.0,1125.0,1.0,40.0,4275.017578125,129645.5,52.0,2046.0
197,8/6/2020,173.0,1981.0,1.0,42.0,4448.017578125,131626.5,53.0,2088.0
198,8/7/2020,155.0,1542.0,5.0,42.0,4603.017578125,133168.5,58.0,2130.0
199,8/8/2020,132.0,1957.0,5.0,26.0,4735.017578125,135125.5,63.0,2156.0
200,8/9/2020,63.0,1452.0,1.0,8.0,4798.017578125,136577.5,64.0,2164.0
201,8/10/2020,65.0,621.0,1.0,4.0,4863.017578125,137198.5,65.0,2168.0
202,8/11/2020,87.0,1053.0,2.0,32.0,4950.017578125,138251.5,67.0,2200.0
203,8/12/2020,164.0,1166.0,3.0,27.0,5114.017578125,139417.5,70.0,2227.0
204,8/13/2020,139.0,2932.0,1.0,83.0,5253.017578125,142349.5,71.0,2310.0
205,8/14/2020,134.0,1346.0,1.0,26.0,5387.017578125,143695.5,72.0,2336.0
206,8/15/2020,117.0,1534.0,1.0,30.0,5504.017578125,145229.5,73.0,2366.0
207,8/16/2020,92.0,1248.0,1.0,4.0,5596.017578125,146477.5,74.0,2370.0
208,8/17/2020,42.0,564.0,1.0,1.0,5638.017578125,147041.5,75.0,2371.0
209,8/18/2020,54.0,1263.0,2.0,48.0,5692.017578125,148304.5,77.0,2419.0
210,8/19/2020,110.0,1146.0,1.5,35.0,5802.017578125,149450.5,78.5,2454.0
211,8/20/2020,116.0,1979.0,5.0,34.0,5918.017578125,151429.5,83.5,2488.0
212,8/21/2020,144.0,2006.0,1.75,29.0,6062.017578125,153435.5,85.25,2517.0
213,8/22/2020,160.0,1730.0,1.0,27.0,6222.017578125,155165.5,86.25,2544.0
214,8/23/2020,53.0,1473.0,1.875,10.0,6275.017578125,156638.5,88.125,2554.0
215,8/24/2020,60.0,1283.0,1.0,4.0,6335.017578125,157921.5,89.125,2558.0
216,8/25/2020,135.0,1345.0,6.0,35.0,6470.017578125,159266.5,95.125,2593.0
217,8/26/2020,161.0,1244.0,1.0,36.0,6631.017578125,160510.5,96.125,2629.0
