,Date,MT daily cases,NC daily cases,MT daily death,NC daily death,MT cumalative cases,NC cumalative cases,MT cumalative death,NC cumalative death
374,01/30/2021,517.0,6168.0,5.0,131.0,93749.5,759904.5,1271.5,12502.5
375,01/31/2021,187.0,5005.0,1.0,46.0,93936.5,764909.5,1272.5,12548.5
376,02/01/2021,121.0,3670.0,8.0,9.0,94057.5,768579.5,1280.5,12557.5
377,02/02/2021,314.0,2926.0,15.0,67.0,94371.5,771505.5,1295.5,12624.5
378,02/03/2021,426.0,5515.5,5.0,169.0,94797.5,777021.0,1300.5,12793.5
379,02/04/2021,301.0,5484.0,5.0,150.0,95098.5,782505.0,1305.5,12943.5
380,02/05/2021,347.0,5547.0,5.0,113.0,95445.5,788052.0,1310.5,13056.5
381,02/06/2021,260.0,4172.0,5.0,85.0,95705.5,792224.0,1315.5,13141.5
382,02/07/2021,77.0,4655.0,2.0,57.0,95782.5,796879.0,1317.5,13198.5
383,02/08/2021,119.0,3103.0,2.0,8.0,95901.5,799982.0,1319.5,13206.5
384,02/09/2021,375.0,2790.0,2.0,55.0,96276.5,802772.0,1321.5,13261.5
385,02/10/2021,307.0,3833.0,6.0,135.0,96583.5,806605.0,1327.5,13396.5
386,02/11/2021,247.0,4564.0,6.0,113.0,96830.5,811169.0,1333.5,13509.5
387,02/12/2021,220.0,4139.0,4.0,83.0,97050.5,815308.0,1337.5,13592.5
388,02/13/2021,234.0,4119.0,3.0,76.0,97284.5,819427.0,1340.5,13668.5
389,02/14/2021,110.0,3178.0,3.0,40.0,97394.5,822605.0,1343.5,13708.5
390,02/15/2021,134.0,2450.0,1.0,10.0,97528.5,825055.0,1344.5,13718.5
391,02/16/2021,127.0,1999.0,3.0,60.0,97655.5,827054.0,1347.5,13778.5
392,02/17/2021,235.0,3167.0,2.0,40.5,97890.5,830221.0,1349.5,13819.0
393,02/18/2021,206.0,3918.0,3.0,40.5,98096.5,834139.0,1352.5,13859.5
394,02/19/2021,273.0,3224.0,2.0,54.0,98369.5,837363.0,1354.5,13913.5
395,02/20/2021,269.0,3436.0,1.0,76.0,98638.5,840799.0,1355.5,13989.5
396,02/21/2021,135.0,2558.0,1.0,30.0,98773.5,843357.0,1356.5,14019.5
397,02/22/2021,33.0,2118.0,1.0,8.0,98806.5,845475.0,1357.5,14027.5
398,02/23/2021,224.0,1536.0,5.0,32.0,99030.5,847011.0,1362.5,14059.5
399,02/24/2021,202.0,3335.0,2.0,40.5,99232.5,850346.0,1364.5,14100.0
400,02/25/2021,203.0,3346.0,2.0,62.0,99435.5,853692.0,1366.5,14162.0
401,02/26/2021,167.0,2926.0,4.0,49.0,99602.5,856618.0,1370.5,14211.0
402,02/27/2021,225.0,2645.0,2.0,27.0,99827.5,859263.0,1372.5,14238.0
403,02/28/2021,117.0,2645.0,1.0,27.0,99944.5,861908.0,1373.5,14265.0
404,03/01/2021,50.0,3614.0,1.0,43.0,99994.5,865522.0,1374.5,14308.0
405,03/02/2021,155.0,1249.0,2.0,34.0,100149.5,866771.0,1376.5,14342.0
406,03/03/2021,194.0,2142.0,1.0,76.0,100343.5,868913.0,1377.5,14418.0
407,03/04/2021,178.0,2491.0,2.0,37.0,100521.5,871404.0,1379.5,14455.0
408,03/05/2021,136.0,2103.0,4.0,45.0,100657.5,873507.0,1383.5,14500.0
409,03/06/2021,181.0,2029.0,1.0,55.0,100838.5,875536.0,1384.5,14555.0
410,03/07/2021,72.0,2029.0,1.0,55.0,100910.5,877565.0,1385.5,14610.0
411,03/08/2021,44.0,2724.0,1.0,33.0,100954.5,880289.0,1386.5,14643.0
412,03/09/2021,134.0,1003.0,5.0,17.0,101088.5,881292.0,1391.5,14660.0
413,03/10/2021,148.0,1879.0,2.0,47.0,101236.5,883171.0,1393.5,14707.0
414,03/11/2021,179.0,2063.0,4.0,28.0,101415.5,885234.0,1397.5,14735.0
415,03/12/2021,133.0,2017.0,1.0,39.0,101548.5,887251.0,1398.5,14774.0
416,03/13/2021,172.0,2017.0,1.0,39.0,101720.5,889268.0,1399.5,14813.0
417,03/14/2021,52.0,4344.0,1.0,42.0,101772.5,893612.0,1400.5,14855.0
418,03/15/2021,162.0,2296.0,1.0,5.0,101934.5,895908.0,1401.5,14860.0
419,03/16/2021,164.5,1098.0,3.0,14.0,102099.0,897006.0,1404.5,14874.0
420,03/17/2021,139.0,1991.0,3.0,35.0,102238.0,898997.0,1407.5,14909.0
421,03/18/2021,142.0,1992.0,9.0,26.0,102380.0,900989.0,1416.5,14935.0
422,03/19/2021,150.0,1934.0,3.0,21.0,102530.0,902923.0,1419.5,14956.0
423,03/20/2021,190.0,2015.0,6.0,16.0,102720.0,904938.0,1425.5,14972.0
424,03/21/2021,93.0,2025.0,6.0,1.0,102813.0,906963.0,1431.5,14973.0
425,03/22/2021,65.0,2025.0,6.0,16.0,102878.0,908988.0,1437.5,14989.0
426,03/23/2021,149.5,2025.0,5.0,17.0,103027.5,911013.0,1442.5,15006.0
427,03/24/2021,209.0,2082.0,11.0,40.0,103236.5,913095.0,1453.5,15046.0
428,03/25/2021,170.0,2129.0,5.0,23.0,103406.5,915224.0,1458.5,15069.0
429,03/26/2021,149.0,2137.0,5.0,41.0,103555.5,917361.0,1463.5,15110.0
430,03/27/2021,118.0,2137.0,1.0,41.0,103673.5,919498.0,1464.5,15151.0
431,03/28/2021,31.0,2137.0,1.0,41.0,103704.5,921635.0,1465.5,15192.0
432,03/29/2021,38.0,2025.0,1.0,58.0,103742.5,923660.0,1466.5,15250.0
433,03/30/2021,156.0,2025.0,1.0,2.0,103898.5,925685.0,1467.5,15252.0
434,03/31/2021,221.0,1929.0,1.0,25.0,104119.5,927614.0,1468.5,15277.0
435,04/01/2021,185.0,2025.0,1.0,21.0,104304.5,929639.0,1469.5,15298.0
436,04/02/2021,125.0,2025.0,5.0,21.0,104429.5,931664.0,1474.5,15319.0
437,04/03/2021,180.0,2025.0,12.0,21.0,104609.5,933689.0,1486.5,15340.0
